/Users/noahchau/Desktop/jepa_videos/study10_cine02_Philips-Affiniti_70G_YBR-RCT_91f_30fps_TBD.mp4 0
/Users/noahchau/Desktop/jepa_videos/study9_cine03_GE-LOGIQ_E9_MONOCHROME2_44f_18fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study10_cine01_Philips-Affiniti_70G_YBR-RCT_91f_30fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study2_cine01_GE-LOGIQ_E9_MONOCHROME2_42f_17fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study0_cine02_TBD_TBD_TBD_f103_31fps_RT-SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study5_cine01_Canon-CUS-AA550_TBD_YBR-RCT_151f_30fps_ML-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study3_cine01_GE-LOGIQ_E9_MONOCHROME2_112f_37fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study0_cine03_TBD_TBD_TBD_f149_31fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study2_cine04_GE-LOGIQ_E9_MONOCHROME2_56f_17fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study6_cine04_GE-LOGIQ_E9_MONOCHROME2_49f_36fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study2_cine02_GE-LOGIQ_E9_MONOCHROME2_37f_17fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study3_cine04_GE-LOGIQ_E9_MONOCHROME2_142f_37fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study9_cine04_GE-LOGIQ_E9_MONOCHROME2_148f_36fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study8_cine01_Philips-Affiniti_70G_YBR-RCT_138f_46fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study6_cine03_GE-LOGIQ_E9_MONOCHROME2_42f_36fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study7_cine02_Philips-EPIQ_7G_MONOCHROME2_168f_30fps_TBD.mp4 0
/Users/noahchau/Desktop/jepa_videos/study7_cine04_Philips-EPIQ_7G_MONOCHROME2_241f_30fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study3_cine02_GE-LOGIQ_E9_MONOCHROME2_98f_37fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study10_cine03_Philips-Affiniti_70G_YBR-RCT_91f_30fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study7_cine01_Philips-EPIQ_7G_MONOCHROME2_154f_30fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study0_cine01_TBD_TBD_TBD_f131_31fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study4_cine05_GE-LOGIQ_E10_YBR-RCT_96f_30fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study1_cine01_GE-LOGIQ_E9_MONOCHROME2_115f_36fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study9_cine05_GE-LOGIQ_E9_MONOCHROME2_66f_18fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study7_cine03_Philips-EPIQ_7G_MONOCHROME2_213f_30fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study0_cine04_TBD_TBD_TBD_f149_31fps_LT-SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study2_cine05_GE-LOGIQ_E9_MONOCHROME2_26f_20fps_TBD.mp4 0
/Users/noahchau/Desktop/jepa_videos/study9_cine01_GE-LOGIQ_E9_MONOCHROME2_152f_36fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study3_cine03_GE-LOGIQ_E9_MONOCHROME2_123f_37fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study9_cine02_GE-LOGIQ_E9_MONOCHROME2_41f_36fps_ML-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study6_cine01_GE-LOGIQ_E9_MONOCHROME2_169f_36fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study4_cine04_GE-LOGIQ_E10_YBR-RCT_114f_37fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study1_cine03_GE-LOGIQ_E9_MONOCHROME2_110f_36fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study1_cine04_GE-LOGIQ_E9_MONOCHROME2_144f_36fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study1_cine02_GE-LOGIQ_E9_MONOCHROME2_137f_36fps_LT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study4_cine03_GE-LOGIQ_E10_YBR-RCT_111f_36fps_RT-TRV.mp4 0
/Users/noahchau/Desktop/jepa_videos/study10_cine05_Philips-Affiniti_70G_YBR-RCT_91f_30fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study4_cine02_GE-LOGIQ_E10_YBR-RCT_99f_31fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study6_cine02_GE-LOGIQ_E9_MONOCHROME2_150f_36fps_SAG.mp4 0
/Users/noahchau/Desktop/jepa_videos/study8_cine02_Philips-Affiniti_70G_YBR-RCT_138f_46fps_TBD.mp4 0
/Users/noahchau/Desktop/jepa_videos/study10_cine04_Philips-Affiniti_70G_YBR-RCT_91f_30fps_RT-TRV.mp4 0
